date,id,longitude,latitude,time,total_precipitation
2023-09-11 20:00:00,20230911T20,116.26445564716907,-1.8819705202303976,1694462400000,1.0224463185295463
2023-09-11 21:00:00,20230911T21,116.26445564716907,-1.8819705202303976,1694466000000,0.6113836425356567
2023-09-11 22:00:00,20230911T22,116.26445564716907,-1.8819705202303976,1694469600000,0.5803098902106285
2023-09-11 23:00:00,20230911T23,116.26445564716907,-1.8819705202303976,1694473200000,0.7458567852154374
2023-09-12 00:00:00,20230912T00,116.26445564716907,-1.8819705202303976,1694476800000,0.9235133766196668
2023-09-12 01:00:00,20230912T01,116.26445564716907,-1.8819705202303976,1694480400000,1.0336842387914658
2023-09-12 02:00:00,20230912T02,116.26445564716907,-1.8819705202303976,1694484000000,0.983273726888001
2023-09-12 03:00:00,20230912T03,116.26445564716907,-1.8819705202303976,1694487600000,1.3089844724163413
2023-09-12 04:00:00,20230912T04,116.26445564716907,-1.8819705202303976,1694491200000,2.568453550338745
2023-09-12 05:00:00,20230912T05,116.26445564716907,-1.8819705202303976,1694494800000,1.2694443576037884
2023-09-12 06:00:00,20230912T06,116.26445564716907,-1.8819705202303976,1694498400000,1.4496779767796397
2023-09-12 07:00:00,20230912T07,116.26445564716907,-1.8819705202303976,1694502000000,0.05381781738833524
2023-09-12 08:00:00,20230912T08,116.26445564716907,-1.8819705202303976,1694505600000,0.06329083407763392
2023-09-12 09:00:00,20230912T09,116.26445564716907,-1.8819705202303976,1694509200000,0.035439916246104985
2023-09-12 10:00:00,20230912T10,116.26445564716907,-1.8819705202303976,1694512800000,0.059153971960768104
2023-09-12 11:00:00,20230912T11,116.26445564716907,-1.8819705202303976,1694516400000,0.05014910493628122
2023-09-12 12:00:00,20230912T12,116.26445564716907,-1.8819705202303976,1694520000000,0.005426511961559299
2023-09-12 13:00:00,20230912T13,116.26445564716907,-1.8819705202303976,1694523600000,0.01870358937594574
2023-09-12 14:00:00,20230912T14,116.26445564716907,-1.8819705202303976,1694527200000,0.0008051506483752746
2023-09-12 15:00:00,20230912T15,116.26445564716907,-1.8819705202303976,1694530800000,3.469446951953614e-15
2023-09-12 16:00:00,20230912T16,116.26445564716907,-1.8819705202303976,1694534400000,0
2023-09-12 17:00:00,20230912T17,116.26445564716907,-1.8819705202303976,1694538000000,0
2023-09-12 18:00:00,20230912T18,116.26445564716907,-1.8819705202303976,1694541600000,0.0010370170002715895
2023-09-12 19:00:00,20230912T19,116.26445564716907,-1.8819705202303976,1694545200000,0.0029281250135682058
2023-09-12 20:00:00,20230912T20,116.26445564716907,-1.8819705202303976,1694548800000,0.0009139021130977198
2023-09-12 21:00:00,20230912T21,116.26445564716907,-1.8819705202303976,1694552400000,0.0008848551829032658
2023-09-12 22:00:00,20230912T22,116.26445564716907,-1.8819705202303976,1694556000000,0.00045182855501479935
2023-09-12 23:00:00,20230912T23,116.26445564716907,-1.8819705202303976,1694559600000,0.0004130895661091927
2023-09-13 00:00:00,20230913T00,116.26445564716907,-1.8819705202303976,1694563200000,0.0054704901231161784
2023-09-13 01:00:00,20230913T01,116.26445564716907,-1.8819705202303976,1694566800000,0.03615188688854687
2023-09-13 02:00:00,20230913T02,116.26445564716907,-1.8819705202303976,1694570400000,0.13534835306927562
2023-09-13 03:00:00,20230913T03,116.26445564716907,-1.8819705202303976,1694574000000,0.10976952034980059
2023-09-13 04:00:00,20230913T04,116.26445564716907,-1.8819705202303976,1694577600000,0.03589205880416557
2023-09-13 05:00:00,20230913T05,116.26445564716907,-1.8819705202303976,1694581200000,0.028165270123281516
